ds,y
2021-11-01,1.6384587
2021-11-02,1.7217095
2021-11-03,1.7391325
2021-11-04,1.6817255
2021-11-05,1.5615666
2021-11-06,1.5066843
2021-11-07,1.654016
2021-11-08,1.4559449
2021-11-09,1.6418786
2021-11-10,1.875215
2021-11-11,3.1564647
2021-11-12,2.0255165
2021-11-13,1.7721245
2021-11-14,1.6166741
2021-11-15,1.3295112
2021-11-16,1.0980485
2021-11-17,1.4111715
2021-11-18,1.3363469
2021-11-19,1.7187046
2021-11-20,1.5828477
2021-11-21,1.6899453
2021-11-22,2.1753506
2021-11-23,2.2616573
2021-11-24,2.1523036
2021-11-25,2.1891876
2021-11-26,2.8084593
2021-11-27,2.1363617
2021-11-28,2.051273
2021-11-29,1.589698
2021-11-30,1.650295
2021-12-01,1.760319
2021-12-02,1.3938691
2021-12-03,1.5111755
2021-12-04,1.4832549
2021-12-05,1.6704318
2021-12-06,1.5240253
2021-12-07,1.5861156
2021-12-08,1.6895718
2021-12-09,1.6732832
2021-12-10,1.8363903
2021-12-11,1.6825201
2021-12-12,1.7378705
2021-12-13,1.6545686
2021-12-14,1.6881465
2021-12-15,1.9246319
2021-12-16,1.7045245
2021-12-17,1.6989397
2021-12-18,1.7070576
2021-12-19,1.8600748
2021-12-20,1.7822165
2021-12-21,1.6791942
2021-12-22,1.7086381
2021-12-23,1.6342775
2021-12-24,1.7017538
2021-12-25,1.5742118
2021-12-26,1.3117631
2021-12-27,1.1839527
2021-12-28,1.0249698
2021-12-29,0.8997973
2021-12-30,0.687031
2021-12-31,0.6933892
2022-01-01,0.113274
2022-01-02,0.0272737
2022-01-03,0.0722148
2022-01-04,0.0642233
2022-01-05,0.5958643
2022-01-06,0.3036838
2022-01-08,0.1624497
2022-01-09,0.0764455
2022-01-10,0.3965228
2022-01-11,0.2066407
2022-01-13,0.1755147
2022-01-14,0.2096289
2022-01-15,0.0320075
2022-01-18,0.2896518
2022-01-20,0.2495111
2022-01-21,0.2144291
2022-01-22,1.4706835
2022-01-23,0.6818704
2022-01-25,0.121012
2022-01-26,0.8794237
2022-01-27,0.5096125
2022-01-28,1.5829026
2022-01-29,0.8597023
2022-01-30,0.587454
2022-01-31,0.8021396
2022-02-02,0.892995
2022-02-03,0.4801635
2022-02-14,0.562345
2022-02-21,1.1744576
2022-02-22,1.3554142
2022-02-23,1.426732
2022-02-24,1.9195465
2022-02-25,1.7730427
2022-02-26,1.6299163
2022-02-27,1.7366742
2022-02-28,1.5709176
2022-03-01,1.7705006
2022-03-02,1.7934243
2022-03-03,1.8323767
2022-03-04,1.7519241
2022-03-05,2.1100967
2022-03-06,1.9342137
2022-03-07,1.6249323
2022-03-08,1.7106466
2022-03-09,1.9951102
2022-03-10,1.962318762878401
2022-03-11,2.185138869863001
2022-03-12,2.2375237045899006
2022-03-13,2.1094799661250008
2022-03-15,1.329389208841
2022-03-16,1.1715998087450004
2022-03-17,0.9604409049849989
2022-03-18,2.2515121882500013
2022-03-19,1.8758290524890013
2022-03-20,1.8375924244450004
2022-03-21,1.7796482219327006
2022-03-22,1.8927276186370008
2022-03-23,1.8136964552223995
2022-03-24,1.7141763081187997
2022-03-25,1.7917680246246
2022-03-26,1.7322626376389996
2022-03-27,1.8380212549624
2022-03-28,1.9634650146683004
2022-03-29,1.9146958091515989
2022-03-30,1.9471947341015998
2022-03-31,1.6920868261040003
2022-04-01,1.8460416827972013
2022-04-02,1.727258480924701
2022-04-03,1.8828771406051
2022-04-04,1.9642285986559
2022-04-05,1.0307401528369997
2022-04-06,1.9379622418816005
2022-04-07,2.057297109552399
2022-04-08,1.9274535651385
2022-04-09,1.8729800725017998
2022-04-10,2.063503184578801
2022-04-11,1.9400112946408
2022-04-12,2.0266185307841007
2022-04-13,1.4539576604035014
2022-04-14,2.0096530067610003
2022-04-15,2.1292320826639997
2022-04-16,1.877766135532
2022-04-17,2.028184411182
2022-04-18,1.9639846265820011
2022-04-19,1.1201147978003996
2022-04-20,1.8168388747210995
2022-04-21,1.7476843395796011
2022-04-22,1.4288700099370004
2022-04-23,0.7282783593692002
2022-04-24,0.4201247763594003
2022-04-25,1.6812996532585003
2022-04-26,1.5967138512502004
2022-04-28,1.6598372240896013
2022-04-29,1.5893274751947983
2022-04-30,1.242781924676701
2022-05-01,1.4389458290552
2022-05-02,0.35239638219849984
2022-05-03,0.5856281922008
2022-05-04,1.2504852491439002
2022-05-05,0.47100422315079987
2022-05-07,1.0122163699569997
2022-05-08,0.24116551166699998
2022-05-09,0.3960955939589999
2022-05-10,0.3006196744630001
2022-05-12,1.4887237540731988
2022-05-15,0.5029338748279999
2022-05-16,0.660745239803
2022-05-17,0.42289999760800007
2022-05-18,0.5878358155426004
2022-05-19,1.1661516255732
2022-05-20,0.7024879805613996
2022-05-21,1.298754480473999
2022-05-22,1.4936292137640996
2022-05-23,1.462974975275
2022-05-24,1.3813671155219989
2022-05-25,1.4393558139490004
2022-05-26,1.5731031161728006
2022-05-27,1.5292392427992005
2022-05-28,1.2976946641552003
2022-05-29,1.4225229248009998
2022-05-30,1.4625032334610004
2022-05-31,1.427036222243999
2022-06-01,1.5292505304508013
2022-06-02,1.503312382979999
2022-06-03,2.206080148475525
2022-06-04,1.2283446244013991
2022-06-05,1.7855265321437999
2022-06-06,1.7239597293224
2022-06-07,1.6384105874084003
2022-06-08,1.6755583280217996
2022-06-09,2.086046149681399
2022-06-10,1.7816506773944993
2022-06-11,1.4403501166691006
2022-06-12,0.9546640373806998
2022-06-13,1.4802221235560002
2022-06-14,0.23545691520400006
2022-06-15,1.0210516519006
2022-06-16,1.805498300932499
2022-06-17,1.9228680244386007
2022-06-18,1.8925356117328003
2022-06-19,1.9548755444440002
2022-06-20,1.986028002926001
2022-06-21,1.9788329347494007
2022-06-22,1.9308411790442002
2022-06-23,1.9904013027837992
2022-06-24,1.8010785147500001
2022-06-25,1.5230660700940002
2022-06-26,1.7756750957175005
2022-06-27,1.7701777125324993
2022-06-28,1.8767019604040005
2022-06-29,1.9994288003124
2022-06-30,2.0138050700044015
2022-07-01,2.0557942484939993
2022-07-02,1.6636920001869995
2022-07-03,1.7741350946208008
2022-07-04,1.835136528396298
2022-07-05,1.9726366179055002
2022-07-06,1.79488849243
2022-07-07,1.8064685081999998
2022-07-08,1.6663487427468
2022-07-09,1.0947348463819995
2022-07-10,1.3516992677560002
2022-07-11,1.5002717236292
2022-07-12,1.6574315102915997
2022-07-13,1.6968992374100398
2022-07-14,1.5597157251034994
2022-07-15,1.4437443289070004
2022-07-16,1.2724461327399996
2022-07-17,1.3015806591101808
2022-07-18,1.642277336643
2022-07-19,1.6258239384104005
2022-07-20,1.7394927623900012
2022-07-21,1.8438776100651995
2022-07-22,1.6593003943220002
2022-07-23,1.2646179890965
2022-07-24,1.4723199611845004
2022-07-25,1.7234560782144
2022-07-26,1.648260967364799
2022-07-27,1.5764849696899992
2022-07-28,1.644064130400001
2022-07-29,1.5953769436284004
2022-07-30,1.3812955670800002
2022-07-31,1.3915441543400004
2022-08-01,1.7813425418334592
2022-08-02,1.9214247632186008
2022-08-03,1.9014778034449997
2022-08-04,2.0446307975254983
2022-08-05,1.7435852456825003
2022-08-06,1.4523368978621
2022-08-07,1.6400896382336279
2022-08-08,2.1372293936000006
2022-08-09,1.9673164980000004
2022-08-10,1.9118693986311999
2022-08-11,1.8375777680310004
2022-08-12,1.6050075597624998
2022-08-13,1.3996706134298003
2022-08-14,1.6232746207000008
2022-08-15,2.602533696769
2022-08-16,2.1516975686399995
2022-08-17,2.1884524528032
2022-08-18,1.8106151220520001
2022-08-19,2.0055315925
2022-08-20,1.540900389098
2022-08-21,1.6846269879687998
2022-08-22,1.8185376862864415
2022-08-23,1.8408746843132
2022-08-24,1.7954138649600018
2022-08-25,1.6232431225322004
2022-08-26,1.647182531561599
2022-08-27,1.4435200190268003
2022-08-28,1.5785051550367997
2022-08-29,1.6719749930147991
2022-08-30,1.5652175970665998
2022-08-31,1.4767984757277994
2022-09-01,1.56570373792
2022-09-02,1.4306313185631996
2022-09-03,1.3646383456720004
2022-09-04,1.5646568008152006
2022-09-05,1.7240120999560014
2022-09-06,1.6605335470804001
2022-09-07,1.6113376144899996
2022-09-08,1.9523828145856001
2022-09-09,1.7390603130604005
2022-09-10,1.6198311324999999
2022-09-11,1.6918905884290003
2022-09-12,1.9146386683254988
2022-09-13,1.9659050323080007
2022-09-14,1.9438258654240008
2022-09-15,2.2572770382884007
2022-09-16,1.84027628
2022-09-17,1.6023714107709996
2022-09-18,1.6783389230619994
2022-09-19,1.7935114896459996
2022-09-20,1.8725264640808998
2022-09-21,1.8221722911612999
2022-09-22,1.9928576190016984
2022-09-23,2.018669167028401
2022-09-24,1.8410974937912
2022-09-25,1.9526563655000002
2022-09-26,1.9272512595
2022-09-27,2.0875308038256994
2022-09-28,2.073023052160001
2022-09-29,2.1401132766499993
2022-09-30,1.95414361204
2022-10-01,1.940383418960401
2022-10-02,1.9694556452799998
2022-10-03,2.15024563832
2022-10-04,1.9134344543244008
2022-10-05,1.9013849513000007
2022-10-06,1.7618087987121
2022-10-07,1.7321600516040006
2022-10-08,1.3189750304168
2022-10-09,1.897300077748201
2022-10-10,2.1127782120342
2022-10-11,1.9016336114997971
2022-10-12,1.8492436145020772
2022-10-13,2.4289707863104018
2022-10-14,2.1393540582260884
2022-10-15,1.9421311279428002
2022-10-16,1.9381825188380002
2022-10-17,1.8889232514975838
2022-10-18,2.1676087869469987
2022-10-19,2.338793340546
2022-10-20,2.2594568736399987
2022-10-21,2.0908220763592005
2022-10-22,2.4225926040698003
2022-10-23,2.3265257211458
2022-10-24,2.6403232108337997
2022-10-25,2.5124074612323954
2022-10-26,3.4272850745191
2022-10-27,2.564231672524001
2022-10-28,2.2488063976076003
2022-10-29,2.1602803269249007
2022-10-30,2.3701062609608
2022-10-31,2.404013929766201
2022-11-01,2.6174072324189996
2022-11-02,3.5761707669441027
2022-11-03,3.7539969844455032
2022-11-04,3.5330460429615
2022-11-05,3.1663248443325003
2022-11-06,3.2613205556550002
2022-11-07,3.3637008828160004
2022-11-08,3.7181047434015997
2022-11-09,3.9065539740688004
2022-11-10,4.232681653504801
2022-11-11,7.971623343200609
2022-11-12,3.9572240015018014
2022-11-13,3.4418108986763998
2022-11-14,4.040833956499901
2022-11-15,3.2951075731353985
2022-11-16,3.115923860746001
2022-11-17,2.9772279739089003
2022-11-18,5.5380377395078
2022-11-19,4.9903194552120995
2022-11-20,4.591546333794644
2022-11-21,4.057621540474303
2022-11-22,4.1388017986696015
2022-11-23,4.2091488441155995
2022-11-24,4.434930169150598
2022-11-25,5.071853004107996
2022-11-26,4.3326172834342005
2022-11-27,4.295749254753399
2022-11-28,4.0805522145666
2022-11-29,3.654484640467
2022-11-30,3.491384180848097
2022-12-01,3.022813346930802
2022-12-02,3.11526944078
2022-12-03,3.091462106730001
2022-12-04,3.109408517680199
2022-12-05,3.0626010452621997
2022-12-06,3.020418230906501
2022-12-07,2.9570728555359995
2022-12-08,3.1844886693282004
2022-12-09,3.596547369806799
2022-12-10,3.3223342008518
2022-12-11,3.571786032313003
2022-12-12,3.6198032290882014
2022-12-13,3.5996809729863
2022-12-14,3.6459497073143923
2022-12-15,3.6133520520580977
2022-12-16,3.4921736874942018
2022-12-17,3.5313073815833977
2022-12-18,3.818076507740202
2022-12-19,3.650759101405
2022-12-20,3.4585491747827
2022-12-21,3.4766967845754007
2022-12-22,3.4845553080651017
2022-12-23,3.4278424325259955
2022-12-24,3.285834778521601
2022-12-25,3.1414310359928987
2022-12-26,2.9058435734894013
2022-12-27,2.530696873611201
2022-12-28,2.522156909261
2022-12-29,2.190700757716999
2022-12-30,1.6578269829670977
2022-12-31,1.1005367997267015
2023-01-01,2.1801760609705005
2023-01-02,2.6510025018813983
2023-01-03,2.493564025756299
2023-01-04,2.6480901120752978
2023-01-05,2.6308854422385006
2023-01-06,2.52897194598114
2023-01-07,2.695587481720805
2023-01-08,2.747134482670798
2023-01-09,2.6315751301870005
2023-01-10,2.7363776513063
2023-01-11,2.7635758910869987
2023-01-12,2.7013952957292005
2023-01-13,2.4225578846639992
2023-01-14,2.6093534096688
2023-01-15,2.893877596390101
2023-01-16,2.5114954590083
2023-01-17,2.4219404894511003
2023-01-18,2.5538809368347004
2023-01-19,2.80691986737
2023-01-20,2.8912902707327004
2023-01-21,2.7773802641603993
2023-01-22,2.8373113788959996
2023-01-23,2.6230836597242
2023-01-24,2.6148254910152002
2023-01-25,2.6780741390142
2023-01-26,2.806468036699101
2023-01-27,2.9902817759752005
2023-01-28,2.7626924927063996
2023-01-29,2.9131515231812
2023-01-30,2.8572412314456006
2023-01-31,2.7411810130980006
2023-02-01,2.7365808987468
2023-02-02,2.6130297989459
2023-02-03,3.0696316875723997
2023-02-04,2.8666431710079996
2023-02-05,2.8844256474834005
2023-02-06,2.677160336349616
2023-02-07,2.727844356212
2023-02-08,2.7523403744520003
2023-02-09,2.9068925109428005
2023-02-10,2.937975244146001
2023-02-11,2.6907713813788
2023-02-12,3.093810283556201
2023-02-13,2.9297439486385004
2023-02-14,2.812592746217501
2023-02-15,3.4757193872483008
2023-02-16,3.1077142188401
2023-02-17,3.0836245138779
2023-02-18,2.9689266379915003
2023-02-19,3.1546695099065
2023-02-20,2.8294649432257004
2023-02-21,2.7551243579896
2023-02-22,2.8510834437817
2023-02-23,2.7237345122715
2023-02-24,2.9369942252714996
2023-02-25,2.7089775863535
2023-02-26,3.0194978702594995
2023-02-27,3.1548278194240007
2023-02-28,3.3661021237177997
2023-03-01,3.575420510407
2023-03-02,3.4715256887993
2023-03-03,3.4468441688216003
2023-03-04,3.397288217945999
2023-03-05,3.4224933000129996
2023-03-06,2.8671960971329997
2023-03-07,2.5713619389259
2023-03-08,2.892635983340601
2023-03-09,3.0046490034988
2023-03-10,3.0123209847159
2023-03-11,3.5376180968417006
2023-03-12,3.9340312807382003
2023-03-13,3.3784341448201
2023-03-14,3.3172087835958997
2023-03-15,3.358854657966999
2023-03-16,3.6835187365367004
2023-03-17,3.0511354258881007
2023-03-18,3.36813681664
2023-03-19,3.2446312439690006
2023-03-20,3.383038724155
2023-03-21,3.2693419013236
2023-03-22,3.1850095000758
2023-03-23,3.141466600637
2023-03-24,3.2111429385240005
2023-03-25,3.158358632797801
2023-03-26,3.3358904974358996
2023-03-27,3.163889138446001
2023-03-28,3.0663921153434
2023-03-29,3.2358679741764993
2023-03-30,2.863967363036
2023-03-31,2.720528374687
2023-04-01,2.827922199331
2023-04-02,2.8809770344078
2023-04-03,2.8786606124424
2023-04-04,2.8406558820516
2023-04-05,2.8209121106583
2023-04-06,2.6827553051264004
2023-04-07,2.6801204841449
2023-04-08,2.4002055601762997
2023-04-09,2.8494395835005997
2023-04-10,2.7418283618362
2023-04-11,2.9588859208372997
2023-04-12,2.8827951411356
2023-04-13,2.701758144344701
2023-04-14,2.7729046828793003
2023-04-15,2.4816211358476004
2023-04-16,2.6472271710381
2023-04-17,2.8376911618942997
2023-04-18,2.694458113798
2023-04-19,2.758941839920301
2023-04-20,2.7915445176661002
2023-04-21,2.5449509043014
2023-04-22,2.084899350972
2023-04-23,2.3160284334814003
2023-04-24,2.7483033319511
2023-04-25,2.72356959413
2023-04-26,2.4739997853028
2023-04-27,2.3129652103431
2023-04-28,1.701577303644
2023-04-29,1.3705855236693
2023-04-30,1.32704440876
2023-05-01,1.2516001096862999
2023-05-02,1.3775494953878997
2023-05-03,1.2199594604666002
2023-05-04,1.1299872702188
2023-05-05,1.5049696040591998
2023-05-06,2.0031065713288
2023-05-07,2.0817221684878002
2023-05-08,2.0487881382078
2023-05-09,1.9885620430124
2023-05-10,2.0920254228252
2023-05-11,2.1247235307654
2023-05-12,1.996209329994
2023-05-13,1.8033835332998
2023-05-14,1.9773599883033999
2023-05-15,2.0121858211598003
2023-05-16,1.9918707472774
2023-05-17,2.1044666631552
2023-05-18,2.0388662854485005
2023-05-19,1.9656572913848
2023-05-20,1.6940397170255002
2023-05-21,1.9211242271798
2023-05-22,1.7917039859778
2023-05-23,2.163055748622701
2023-05-24,2.0093675311726997
2023-05-25,1.9683290100412
2023-05-26,2.0125222523381
2023-05-27,1.6679430201780001
2023-05-28,2.0642897720136
2023-05-29,2.0488832624802003
2023-05-30,2.0669228944980005
2023-05-31,1.9983666779615998
2023-06-01,2.8205585023202
2023-06-02,1.9053417425415002
2023-06-03,1.8959895152768
2023-06-04,1.9884782429488
2023-06-05,2.2822255872281993
2023-06-06,2.3005807304381003
2023-06-07,2.2663964667741996
2023-06-08,2.2060425973482003
2023-06-09,2.3408246927712
2023-06-10,1.9033952429019998
2023-06-11,1.929604513332
2023-06-12,2.0143576424214
2023-06-13,2.0483666913158003
2023-06-14,1.9057154173523
2023-06-15,2.1718843666146004
2023-06-16,1.7985282477887998
2023-06-17,1.5065259884582
2023-06-18,1.9072956473595002
2023-06-19,1.9265367202919004
2023-06-20,1.9077830916143999
2023-06-21,1.7593523540087999
2023-06-22,1.7593001702256001
2023-06-23,1.1962622862548
2023-06-24,1.5475135173418002
2023-06-25,1.7114813162287001
2023-06-26,1.9825178207874998
2023-06-27,1.8562166586218003
2023-06-28,1.9685927844391
2023-06-29,1.77127061225
2023-06-30,1.7755887249434006
2023-07-01,1.5645395147175005
2023-07-02,1.7077270983275
2023-07-03,2.3031659110100002
2023-07-04,1.8776928144104
2023-07-05,1.8224810855579998
2023-07-06,1.7048332613334998
2023-07-07,1.7236298354019997
2023-07-08,1.543165685807
2023-07-09,1.6338185688534004
2023-07-10,2.0021490141447997
2023-07-11,2.0785603702911
2023-07-12,2.043339661755
2023-07-13,2.0088022025670003
2023-07-14,1.8745343493765
2023-07-15,1.7369420967708002
2023-07-16,6.0991932859214
2023-07-17,2.0526039309866
2023-07-18,2.0919179713174
2023-07-19,2.0438196235631
2023-07-20,2.1187348646346003
2023-07-21,1.9144266445748002
2023-07-22,1.5749838994962997
2023-07-23,1.7432780659991003
2023-07-24,1.9800159637975
2023-07-25,2.1136940558222
2023-07-26,2.0467289936379998
2023-07-27,1.8786580927457002
2023-07-28,1.8226181249926001
2023-07-29,1.8110943533722
2023-07-30,1.8411276559026
2023-07-31,2.0093619293654
2023-08-01,2.0670115935363
2023-08-02,1.9716156565113998
2023-08-03,10.6308522512425
2023-08-04,1.8889091946888
2023-08-05,1.5113951536099999
2023-08-06,1.6983315186597998
2023-08-07,1.8672598407614003
2023-08-08,2.2243024110899006
2023-08-09,2.0953808807572
2023-08-10,2.3557374181017994
2023-08-11,2.1833899543540003
2023-08-12,1.7881109563276
2023-08-13,2.0047054732072
2023-08-14,2.221393600834301
2023-08-15,2.3879623619008
2023-08-16,2.1098387639943996
2023-08-17,2.337502572144
2023-08-18,2.2943106694470004
2023-08-19,1.8576443734535002
2023-08-20,2.1483958206805
2023-08-21,2.3519849928633003
2023-08-22,2.2212849941508
2023-08-23,2.2801465104495997
2023-08-24,2.2261976869002
2023-08-25,2.049789772049
2023-08-26,1.7540310758455
2023-08-27,1.8440984302924
2023-08-28,2.121398905624
2023-08-29,2.1130287837481996
2023-08-30,2.1182355101722
2023-08-31,1.9804164103239998
2023-09-01,1.8847180981201002
2023-09-02,1.9235443362342004
2023-09-03,2.0466232481291997
2023-09-04,2.2918943691788
2023-09-05,2.548573673425
2023-09-06,2.416784796686
2023-09-07,2.4876286941328
2023-09-08,2.3151784584712
2023-09-09,2.1601364485964005
2023-09-10,2.204097242159
2023-09-11,2.2227846841337997
2023-09-12,2.4821406295026995
2023-09-13,2.5706551725836
2023-09-14,2.6624509638062
2023-09-15,2.4214935403168
2023-09-16,2.1811129777562
2023-09-17,2.2447305325563
2023-09-18,2.1348091180271
2023-09-19,2.2713842718554003
2023-09-20,2.2489090876896998
2023-09-21,2.3467920911646005
2023-09-22,2.3471062086197994
2023-09-23,2.0814898393248
2023-09-24,2.2445876491706
2023-09-25,2.2290994556127997
2023-09-26,2.2947152298
2023-09-27,2.5271739242486
2023-09-28,2.4921213868264003
2023-09-29,2.2727709958882
2023-09-30,2.1517315020308003
2023-10-01,2.2714570808594
2023-10-02,2.2915880201198
2023-10-03,2.3814553769838005
2023-10-04,2.6730884366753997
2023-10-05,2.6562771469346003
2023-10-06,2.5118776107298
2023-10-07,2.4113923510360005
2023-10-08,2.8412472162408
2023-10-09,2.7472314644972
2023-10-10,3.0440710651767997
2023-10-11,2.877951726229
2023-10-12,2.7355743993700004
2023-10-13,2.7729940591258
2023-10-14,2.603658674093
2023-10-15,2.683132038872
2023-10-16,2.671442933515
2023-10-17,2.8575753964435
2023-10-18,2.7134084254342006
2023-10-19,2.8486135804743
2023-10-20,4.1162745380107
2023-10-21,4.0845237501768
2023-10-22,4.557050398677401
2023-10-23,4.268809486638
2023-10-24,4.614109877072001
2023-10-25,4.507120979172
2023-10-26,4.873033739215499
2023-10-27,4.3700064525930005
2023-10-28,4.3925421379538
2023-10-29,4.4978965928282
