dt,y
2023-05-09,0.5228636623085746
2023-05-10,0.718638017931398
2023-05-11,0.613679167298678
2023-05-12,0.6413304527829236
2023-05-13,0.5663696249137575
2023-05-14,0.5779870679624138
2023-05-15,0.6913050676996921
2023-05-16,0.6298322729271931
2023-05-17,0.6292348032261587
2023-05-18,0.632875696461291
2023-05-19,0.6679795643078984
2023-05-20,0.5700012878896898
2023-05-21,0.611381903305056
2023-05-22,0.690541487796214
2023-05-23,0.6151891732064173
2023-05-24,0.6097419149121895
2023-05-25,0.6325604799462833
2023-05-26,0.6252541310046056
2023-05-27,0.5381138573367189
2023-05-28,0.5669251596027073
2023-05-29,0.6759138632177465
2023-05-30,0.6055216548630267
2023-05-31,0.5891629544287664
2023-06-01,0.6141737619081294
2023-06-02,0.6751563666446897
2023-06-03,0.5448240879556464
2023-06-04,0.5828784507551785
2023-06-05,0.7057069731054832
2023-06-06,0.6315529533201063
2023-06-07,0.6247501938157778
2023-06-08,0.6488688273660376
2023-06-09,0.7076563966717102
2023-06-10,0.5770570557739195
2023-06-11,0.5506475613427219
2023-06-12,0.6474568268765704
2023-06-13,0.7202306807805379
2023-06-14,0.6695031635943199
2023-06-15,0.6569364176766457
2023-06-16,0.6531978862628935
2023-06-17,0.5741473756495123
2023-06-18,0.6171751386147487
2023-06-19,0.7122178046547842
2023-06-20,0.6688863336658875
2023-06-21,0.675074958418491
2023-06-22,0.6699258603113056
2023-06-23,0.6723596454846773
2023-06-24,0.5558172027124986
2023-06-25,0.5919184027519632
2023-06-26,0.6716239503315189
2023-06-27,0.626714777455193
2023-06-28,0.6095351011339855
2023-06-29,0.6222384934995834
2023-06-30,0.6432556437413639
2023-07-01,0.5766090274993082
2023-07-02,0.5880536547194525
2023-07-03,0.7484413066193977
2023-07-04,0.6588528514414056
2023-07-05,0.6626394232702024
2023-07-06,0.6611356169582365
2023-07-07,0.6777358394761442
2023-07-08,0.566802984427888
2023-07-09,0.5917949534242121
2023-07-10,0.7365347228870772
2023-07-11,0.6744846638389412
2023-07-12,0.6781146608571446
2023-07-13,0.6660097169426635
2023-07-14,0.7375621039909064
2023-07-15,0.6283946949182041
2023-07-16,0.6495945845299491
2023-07-17,0.7508743604472532
2023-07-18,0.6722529081775194
2023-07-19,0.6824276533870903
2023-07-20,0.7053846398111968
2023-07-21,0.6939705713260724
2023-07-22,0.5915853276643697
2023-07-23,0.6328275304773928
2023-07-24,0.7454272025708236
2023-07-25,0.6895217482713109
2023-07-26,0.660232258037866
2023-07-27,0.6720389693383622
2023-07-28,0.6690759810925461
2023-07-29,0.5844798510915129
2023-07-30,0.6214136554577577
2023-07-31,0.7310022214138716
2023-08-01,0.6511010532241466
2023-08-02,0.6266100418162355
2023-08-03,0.7002906338381198
2023-08-04,0.6807201366516352
2023-08-05,0.5632958340158278
2023-08-06,0.6006280523287928
2023-08-07,0.7174934874393801
2023-08-08,0.6455282306999431
2023-08-09,0.6333532763910971
2023-08-10,0.6787585167602131
2023-08-11,0.6879397942360437
2023-08-12,0.5997932874398038
2023-08-13,0.6504135619041814
2023-08-14,0.7641216186252447
2023-08-15,0.709977171087335
2023-08-16,0.6994131393927213
2023-08-17,0.699019543083148
2023-08-18,0.7035926073938612
2023-08-19,0.6124420057497031
2023-08-20,0.667799367089885
2023-08-21,0.8089245840907237
2023-08-22,0.7224928671232668
2023-08-23,0.7303097790204571
2023-08-24,0.7369055474599996
2023-08-25,0.7800521449249991
2023-08-26,0.704676675342994
2023-08-27,0.7783819205520005
2023-08-28,0.9058866557370064
2023-08-29,0.8475351213289884
2023-08-30,0.8449649893139933
2023-08-31,0.8746147495139839
2023-09-01,0.7521556417619792
2023-09-02,0.6584902501860044
2023-09-03,0.7815073861230061
2023-09-04,0.7833257392630025
2023-09-05,0.7407154644949935
2023-09-06,0.7284060808619996
2023-09-07,0.7117077187930012
2023-09-08,0.7807844839329837
2023-09-09,0.7128975177120277
2023-09-10,0.7982616513860115
2023-09-11,0.9094623458359988
2023-09-12,0.758841266477991
2023-09-13,0.8060432284820018
2023-09-14,0.7978038792609882
2023-09-15,0.8258119826320002
2023-09-16,0.7462008328889913
2023-09-17,0.8200781685211169
2023-09-18,0.9088359575767986
2023-09-19,0.8178484181906261
2023-09-20,0.8280808590753158
2023-09-21,0.8320090855649543
2023-09-22,0.8331061394867435
2023-09-23,0.7279801390260405
2023-09-24,0.7699030215198068
2023-09-25,0.8795377019166111
2023-09-26,0.7850901540336103
2023-09-27,0.7811335173437561
2023-09-28,0.7759747858189804
2023-09-29,0.7912271352719611
2023-09-30,0.7291358707761904
2023-10-01,0.7829160898795802
2023-10-02,0.8455460029364738
2023-10-03,0.8689890910735333
2023-10-04,0.8166194084618038
2023-10-05,0.8555299156638401
2023-10-06,0.8394616029431934
2023-10-07,0.7656601696322064
2023-10-08,0.8193607143454681
2023-10-09,0.8758277454077864
2023-10-10,0.8965074832336591
2023-10-11,0.8760436252807915
2023-10-12,0.8676764177757639
2023-10-13,0.9300782417352024
2023-10-14,0.8352305636772708
2023-10-15,0.8912800927921855
2023-10-16,0.9350677963820084
2023-10-17,0.8589603675729731
2023-10-18,0.855620652795234
2023-10-19,0.8527926675281594
2023-10-20,0.902601250857053
2023-10-21,0.842595150695224
2023-10-22,0.8643727050838964
2023-10-23,0.9082368454263788
2023-10-24,0.8556576480398864
2023-10-25,0.8778529375901596
2023-10-26,0.898075209946507
2023-10-27,0.8726378756092334
2023-10-28,0.8184912242477274
2023-10-29,0.854636912961591
2023-10-30,0.8931475363455048
2023-10-31,0.8115775162917275
2023-11-01,0.8369769087068331
2023-11-02,0.8162778042767531
2023-11-03,0.9873736518510068
2023-11-04,0.8456154356165513
2023-11-05,0.8462998942323412
2023-11-06,0.970156571120525
2023-11-07,0.9543727288011198
2023-11-08,0.9197376721085772
2023-11-09,0.8939031655430126
2023-11-10,1.0058625996320252
2023-11-11,0.9531494222663716
2023-11-12,0.9583823253125446
2023-11-13,1.0546321847017994
2023-11-14,1.0208547511835804
2023-11-15,1.0720197024399378
2023-11-16,1.0522648415715976
2023-11-17,1.0564528723348123
2023-11-18,0.980009252678772
2023-11-19,0.9756472656245934
2023-11-20,1.080943480761796
2023-11-21,0.9975513688593496
2023-11-22,0.9831294846683312
2023-11-23,0.9771661957706276
2023-11-24,0.9935165012881292
2023-11-25,0.9741246794678592
2023-11-26,0.981770170661608
2023-11-27,1.022765458652421
2023-11-28,1.0176081916819628
2023-11-29,1.0080804296535888
2023-11-30,1.037133919038958
2023-12-01,1.152642569972943
2023-12-02,1.0270374982490202
2023-12-03,0.9902206881647936
2023-12-04,1.0464001427807377
2023-12-05,1.0314952506308817
2023-12-06,1.024674007372424
2023-12-07,1.0131243349808436
2023-12-08,1.0881812382277032
2023-12-09,1.0204732214804106
2023-12-10,1.0185265071068583
2023-12-11,1.0586913705366714
2023-12-12,1.0005523577761766
2023-12-13,1.0384609640649938
2023-12-14,1.0946553136003556
2023-12-15,1.143967843450009
2023-12-16,1.1198043054794895
2023-12-17,1.12110856130442
2023-12-18,1.212995912359851
2023-12-19,1.152450135611955
2023-12-20,1.2029034739538675
2023-12-21,1.203252287305313
2023-12-22,1.2767051389591817
2023-12-23,1.226650988642192
2023-12-24,1.2576015541562324
2023-12-25,1.3954575044150197
2023-12-26,1.3362342773966251
2023-12-27,1.364089234289961
2023-12-28,1.462627879111377
2023-12-29,1.486031133941232
2023-12-30,1.5360011764452497
2023-12-31,1.0391862476521765
2024-01-01,0.0012284139298485
2024-01-02,0.6759407606003448
2024-01-03,0.6316153355528449
2024-01-04,0.6698698296634555
2024-01-05,0.7294768649943942
2024-01-06,0.7629464921655869
2024-01-07,0.712364309645929
2024-01-08,0.8564876012343068
2024-01-09,0.7839970157314777
2024-01-10,0.7271722387356098
2024-01-11,0.7929047165323454
2024-01-12,0.8518516740187064
2024-01-13,0.8097352949531905
2024-01-14,0.8065589553791291
2024-01-15,0.8692482512827229
2024-01-16,0.7976663569568787
2024-01-17,0.7994928285145358
2024-01-18,0.778351017672299
2024-01-19,0.8247577510861217
2024-01-20,0.7943207476238943
2024-01-21,0.7768523149351586
2024-01-22,0.8028794515641788
2024-01-23,0.7592800343083314
2024-01-24,0.7931676165360722
2024-01-25,0.8799836519739381
2024-01-26,0.9053657527500624
2024-01-27,0.8403189182069156
2024-01-28,0.8414020005194558
2024-01-29,0.8916299471746068
2024-01-30,0.8076518187171859
2024-01-31,0.8393192657700264
2024-02-01,0.8529082514207292
2024-02-02,0.9647424151503006
2024-02-03,0.8464260675110038
2024-02-04,0.8186599804941999
